data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,#berg,#growler,#Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,description
IOT,1,2353,1535,Y,Ship,Oslofjord,Visual,43.86666667,-48.98333333,1954,1954,May,5/15/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2355,2355,N,Ship,Scythia,Visual,45.53333333,-49.8,1954,1954,May,5/15/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,2357,1798,Y,Ship,Consuelo,Visual,45.76666667,-49.18333333,1954,1954,May,5/15/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2358,1369,Y,Ship,Consuelo,Visual,45.98333333,-48.96666667,1954,1954,May,5/15/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2359,2359,N,Ship,Consuelo,Visual,46.33333333,-48.38333333,1954,1954,May,5/15/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2360,1529,Y,Ship,Consuelo,Visual,46.33333333,-48.5,1954,1954,May,5/15/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2361,1573,Y,Ship,Consuelo,Visual,46.8,-49.66666667,1954,1954,May,5/15/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2362,2362,N,Ship,Consuelo,Visual,47.66666667,-49.58333333,1954,1954,May,5/15/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2363,1365,Y,Ship,Beaverford,Visual,46.21666667,-48.85,1954,1954,May,5/15/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2364,2364,N,Ship,Beaverford,Visual,46.38333333,-48.41666667,1954,1954,May,5/15/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2365,2359,Y,Ship,Beaverford,Visual,46.46666667,-48.1,1954,1954,May,5/15/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2366,1949,Y,Ship,Beaverford,Visual,46.48333333,-48.33333333,1954,1954,May,5/15/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2367,2367,N,Miscellaneous,Narsarssuak AB,Unknown,60.91666667,-46.06666667,1954,1954,May,5/15/54,,Berg,72,,,,,,,,,,,,,,,,,,,,,Narsak to seaward.
IOT,1,2368.1,2368.1,N,Miscellaneous,Narsarssuak AB,Unknown,60.86666667,-46.51666667,1954,1954,May,5/15/54,,Growler,,6,,,,,,,,,,,,,,,,,,,,Fjord
IOT,1,2368.2,2368.2,N,Miscellaneous,Narsarssuak AB,Unknown,60.86666667,-46.51666667,1954,1954,May,5/15/54,,Bergy bit,,,1,,,,,,,,,,,,,,,,,,,Fjord
IOT,1,2369,2369,N,Miscellaneous,Narsarssuak AB,Unknown,61.18333333,-45.41666667,1954,1954,May,5/15/54,,Growler,,15,,,,,,,,,,,,,,,,,,,,BW-1 harbor.
IOT,1,2370.1,2370.1,N,Miscellaneous,Narsarssuak AB,Unknown,60.68333333,-46.55,1954,1954,May,5/15/54,,Growler,,12,,,,,,,,,,,,,,,,,,,,BW-3 harbor.
IOT,1,2370.2,2370.2,N,Miscellaneous,Narsarssuak AB,Unknown,60.68333333,-46.55,1954,1954,May,5/15/54,,Bergy bit,,,1,,,,,,,,,,,,,,,,,,,BW-3 harbor.
IOT,1,2371,1351,Y,Ship,Mormac Mail,Visual,43.23333333,-49.11666667,1954,1954,May,5/15/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2372,1514,Y,Ship,Scythia,Visual,45.56666667,-49.16666667,1954,1954,May,5/15/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2373,1572,Y,Ship,Scythia,Visual,45.7,-49.33333333,1954,1954,May,5/15/54,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,2374,2204,Y,Ship,Scythia,Visual,45.75,-49.06666667,1954,1954,May,5/15/54,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,2375,1369,Y,Ship,Scythia,Visual,45.96666667,-48.81666667,1954,1954,May,5/15/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2376,1514,Y,Ship,Cierzo,Visual,46.16666667,-50.41666667,1954,1954,May,5/15/54,,Large,,,,,,1,,,,,,,,,,,,,,,,
IOT,1,2377,2362,Y,Ship,Manchester Pioneer,Visual,47.63333333,-49.8,1954,1954,May,5/15/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2378,2351,Y,Ship,USNS Tamalpais,Visual,45.73333333,-52.05,1954,1954,May,5/15/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2379,1943,Y,Ship,Wilford,Visual,46.8,-48.91666667,1954,1954,May,5/15/54,,Large,,,,,,1,,,,,,,,,,,,,,,,
IOT,1,2380,1492,Y,Ship,Wilford,Visual,46.91666667,-48.75,1954,1954,May,5/15/54,,Large,,,,,,1,,,,,,,,,,,,,,,,
IOT,1,2381,1570,Y,Ship,Wilford,Visual,46.96666667,-48.58333333,1954,1954,May,5/15/54,,Large,,,,,,1,,,,,,,,,,,,,,,,
IOT,1,2382,1632,Y,Ship,Wilford,Visual,47.08333333,-48.81666667,1954,1954,May,5/15/54,,Large,,,,,,1,,,,,,,,,,,,,,,,
IOT,1,2383,2075,Y,Ship,Puerto de Bonalgua,Visual,45,-51.58333333,1954,1954,May,5/15/54,,Large,,,,,,1,,,,,,,,,,,,,,,,
IOT,1,2384,1529,Y,Ship,Scythia,Visual,46.25,-48.38333333,1954,1954,May,5/15/54,,Large,,,,,,1,,,,,,,,,,,,,,,,
IOT,1,2385,2220,Y,Ship,USNS Tamalpais,Visual,45.88333333,-51.81666667,1954,1954,May,5/15/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2386,1351,Y,Ship,Vibyholm,Visual,43.08333333,-49.16666667,1954,1954,May,5/15/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2387,2387,N,Ship,Vibyholm,Visual,43.1,-49.08333333,1954,1954,May,5/15/54,,Growler,,9,,,,,,,,,,,,,,,,,,,,
IOT,1,2388,2332,Y,Aircraft,Unknown,Visual,47,-51,1954,1954,May,5/15/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2389,1351,Y,Ship,Gripsholm,Visual,43.05,-49.18333333,1954,1954,May,5/15/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2390,2390,N,Aircraft,Ice Patrol,Visual,47.53333333,-53.66666667,1954,1954,May,5/15/54,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,2391,2391,N,Aircraft,Ice Patrol,Visual,47.75,-49.36666667,1954,1954,May,5/15/54,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,2392,2392,N,Aircraft,Ice Patrol,Visual,47.75,-53.18333333,1954,1954,May,5/15/54,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,2393,2393,N,Aircraft,Ice Patrol,Visual,47.83333333,-52.8,1954,1954,May,5/15/54,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,2394,2394,N,Aircraft,Ice Patrol,Visual,47.96666667,-49.96666667,1954,1954,May,5/15/54,,Medium,,,,,1,,,,,,,,,,,,,,,,,
IOT,1,2395,2395,N,Aircraft,Ice Patrol,Visual,48.05,-53.21666667,1954,1954,May,5/15/54,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,2396,2396,N,Aircraft,Ice Patrol,Visual,48.06666667,-53.11666667,1954,1954,May,5/15/54,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,2397,2397,N,Aircraft,Ice Patrol,Visual,48.13333333,-52.85,1954,1954,May,5/15/54,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,2398,2398,N,Aircraft,Ice Patrol,Visual,48.23333333,-52.75,1954,1954,May,5/15/54,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,2399,2399,N,Aircraft,Ice Patrol,Visual,48.28333333,-51.76666667,1954,1954,May,5/15/54,,Medium,,,,,1,,,,,,,,,,,,,,,,,
IOT,1,2400,2400,N,Aircraft,Ice Patrol,Visual,48.51666667,-53.01666667,1954,1954,May,5/15/54,,Medium,,,,,1,,,,,,,,,,,,,,,,,
IOT,1,2401,2401,N,Aircraft,Ice Patrol,Visual,48.96666667,-52.8,1954,1954,May,5/15/54,,Large,,,,,,1,,,,,,,,,,,,,,,,
IOT,1,2402,2402,N,Aircraft,Ice Patrol,Visual,49.25,-53.1,1954,1954,May,5/15/54,,Large,,,,,,1,,,,,,,,,,,,,,,,
IOT,1,2403,2403,N,Aircraft,Ice Patrol,Visual,49.5,-52.5,1954,1954,May,5/15/54,,Medium,,,,,1,,,,,,,,,,,,,,,,,
IOT,1,2404,1834,Y,Ship,Isaac Carter,Visual,46.18333333,-52.8,1954,1954,May,5/15/54,,Large,,,,,,1,,,,,,,,,,,,,,,,
IOT,1,2405,2405,N,Miscellaneous,Hydrographic Office,Unknown,61.18333333,-45.41666667,1954,1954,May,5/15/54,,Berg,x,,,,,,,,,,,,,,,,,,,,,Few bergs BW-1 harbor in 1/10 cover smallfloes.
IOT,1,2407,2402,Y,Aircraft,TWA,Visual,49.28333333,-52.93333333,1954,1954,May,5/15/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2408,2030,Y,Ship,Isaac Carter,Visual,46.15,-53.75,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2409.1,1867,Y,Ship,Berni Nuebel,Visual,46.53333333,-53.4,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2409.2,1867,Y,Ship,Berni Nuebel,Visual,46.53333333,-53.4,1954,1954,May,5/16/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,2411,2166,Y,Ship,Arosa Kolm,Visual,46.21666667,-53.66666667,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2412,2175,Y,Ship,Arosa Kolm,Visual,46.41666667,-52.16666667,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2413,1351,Y,Ship,Zuiderkruis,Visual,43.06666667,-49.13333333,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2414,1538,Y,Ship,Irmingard,Visual,46.6,-53.51666667,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2415,2117,Y,Ship,Warkworth,Visual,47.21666667,-48.98333333,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2416.1,1942,Y,Ship,Grindefjell,Visual,46.65,-49.33333333,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,Berg and growlers.
IOT,1,2416.2,1942,Y,Ship,Grindefjell,Visual,46.65,-49.33333333,1954,1954,May,5/16/54,,Growler,,x,,,,,,,,,,,,,,,,,,,,Berg and growlers.
IOT,1,2417,2391,Y,Ship,Warkworth,Visual,47.16666667,-49.35,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2418.1,1536,Y,Ship,Berni Nuebel,Visual,47,-51.13333333,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,Berg and growlers.
IOT,1,2418.2,1536,Y,Ship,Berni Nuebel,Visual,47,-51.13333333,1954,1954,May,5/16/54,,Growler,,x,,,,,,,,,,,,,,,,,,,,Berg and growlers.
IOT,1,2419,2419,N,Ship,Canberra,Visual,45.43333333,-53.11666667,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2420,1536,Y,Ship,Canberra,Visual,45.5,-52.96666667,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2421,1943,Y,Ship,Arosa Kolm,Visual,46.55,-51.06666667,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2422,1536,Y,Ship,Arosa Kolm,Visual,46.93333333,-51.18333333,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2423,2350,Y,Ship,Canberra,Visual,45.48333333,-52.55,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2424,1573,Y,Ship,Canberra,Visual,45.58333333,-52.11666667,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2425,2351,Y,Ship,Canberra,Visual,45.71666667,-52.31666667,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2426,2220,Y,Ship,Canberra,Visual,45.75,-52.2,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2427,2074,Y,Ship,Canberra,Visual,45.76666667,-52.1,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2428.1,2114,Y,Ship,Irmingard,Visual,46.91666667,-50.88333333,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2428.2,2391,Y,Ship,Irmingard,Visual,46.91666667,-50.88333333,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2429,1520,Y,Ship,Warkworth,Visual,46.95,-50.71666667,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2430.1,2083,Y,Ship,Adolph Gleue,Visual,46.28333333,-53.45,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,Berg and growlers.
IOT,1,2430.2,2083,Y,Ship,Adolph Gleue,Visual,46.28333333,-53.45,1954,1954,May,5/16/54,,Growler,,x,,,,,,,,,,,,,,,,,,,,Berg and growlers.
IOT,1,2431,2177,Y,Ship,Adolph Gleue,Visual,46.38333333,-53.38333333,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2432,2112,Y,Ship,Arosa Kolm,Visual,47.08333333,-49.11666667,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2433,2394,Y,Ship,Zinnia,Visual,47.78333333,-50.03333333,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2434,1573,Y,Ship,Canberra,Visual,45.56666667,-51.23333333,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2435,1537,Y,Ship,Canberra,Visual,45.66666667,-51.06666667,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2436,2436,N,Ship,Canberra,Visual,45.68333333,-50.58333333,1954,1954,May,5/16/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,2437,1361,Y,Ship,Torsholm,Visual,46.66666667,-48.41666667,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2438,1492,Y,Ship,Torsholm,Visual,46.71666667,-48.56666667,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2441,1351,Y,Aircraft,Ice Patrol,Visual,43.13333333,-49.05,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2442,1535,Y,Aircraft,Ice Patrol,Visual,43.31666667,-49.1,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2443,1520,Y,Aircraft,Ice Patrol,Visual,44.8,-49.08333333,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2444,1512,Y,Aircraft,Ice Patrol,Visual,45.03333333,-49.63333333,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2445,1537,Y,Aircraft,Ice Patrol,Visual,45.33333333,-50.83333333,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2446,1538,Y,Aircraft,Ice Patrol,Visual,45.36666667,-49.51666667,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2447,1514,Y,Aircraft,Ice Patrol,Visual,45.51666667,-50.75,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2448,1930,Y,Aircraft,Ice Patrol,Visual,45.53333333,-50.76666667,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2449,1573,Y,Aircraft,Ice Patrol,Visual,45.63333333,-52.1,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2450,2351,Y,Aircraft,Ice Patrol,Visual,45.81666667,-52.35,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2451,1952,Y,Aircraft,Ice Patrol,Visual,46.08333333,-51.6,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2452,1834,Y,Aircraft,Ice Patrol,Visual,46.1,-52.9,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2453,1827,Y,Aircraft,Ice Patrol,Visual,46.35,-51.5,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2454,1941,Y,Aircraft,Ice Patrol,Visual,46.36666667,-51.3,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2455,1943,Y,Aircraft,Ice Patrol,Visual,46.36666667,-51.35,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2456,2177,Y,Aircraft,Ice Patrol,Visual,46.38333333,-53.41666667,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2457,2083,Y,Aircraft,Ice Patrol,Visual,46.38333333,-53.51666667,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2458,2166,Y,Aircraft,Ice Patrol,Visual,46.43333333,-53.73333333,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2459,1538,Y,Aircraft,Ice Patrol,Visual,46.46666667,-53.6,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2460,2175,Y,Aircraft,Ice Patrol,Visual,46.6,-52.3,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2461,1867,Y,Aircraft,Ice Patrol,Visual,46.6,-53.51666667,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2462,1535,Y,Aircraft,Ice Patrol,Visual,46.86666667,-53.7,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2463,1430,Y,Aircraft,Ice Patrol,Visual,46.9,-52.85,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2464,1972,Y,Aircraft,Ice Patrol,Visual,46.93333333,-52.9,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2465,2040,Y,Aircraft,Ice Patrol,Visual,46.98333333,-52.8,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2466,1987,Y,Aircraft,Ice Patrol,Visual,47.33333333,-52.6,1954,1954,May,5/16/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2467,2467,N,Aircraft,Ice Patrol,Visual,44.83333333,-48.98333333,1954,1954,May,5/16/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,2468,2468,N,Aircraft,Ice Patrol,Visual,45.51666667,-50.86666667,1954,1954,May,5/16/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,2469,2469,N,Aircraft,Ice Patrol,Visual,45.51666667,-52.6,1954,1954,May,5/16/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,2470,2470,N,Aircraft,Ice Patrol,Visual,45.83333333,-52.56666667,1954,1954,May,5/16/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,2471,2471,N,Aircraft,Ice Patrol,Visual,45.85,-52.23333333,1954,1954,May,5/16/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,2472,2472,N,Aircraft,Ice Patrol,Visual,45.9,-52.23333333,1954,1954,May,5/16/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,2473,2473,N,Aircraft,Ice Patrol,Visual,46.48333333,-53.46666667,1954,1954,May,5/16/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,2474,2474,N,Aircraft,Ice Patrol,Visual,46.86666667,-52.85,1954,1954,May,5/16/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,2475,1538,Y,Ship,Adolph Gleue,Visual,47.3,-49.56666667,1954,1954,May,5/17/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2476,2476,N,Ship,Irmingard,Radar,47.25,-49.43333333,1954,1954,May,5/17/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, possible berg."
IOT,1,2477,2477,N,Ship,Canberra,Radar,45.9,-48.73333333,1954,1954,May,5/17/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, possible berg."
IOT,1,2478,1622,Y,Ship,Unknown,Visual,44.85,-46.18333333,1954,1954,May,5/17/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2479,2114,Y,Ship,USCGC Sebago,Visual,47,-50.95,1954,1954,May,5/17/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2480,2480,N,Ship,USCGC Sebago,Radar,48.86666667,-49.8,1954,1954,May,5/17/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, possible berg."
IOT,1,2481,2114,Y,Ship,Adolph Gleue,Visual,47,-51,1954,1954,May,5/17/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2482,2482,N,Ship,Canberra,Radar,45.96666667,-48.51666667,1954,1954,May,5/17/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, possible berg."
IOT,1,2483,2483,N,Ship,Canberra,Radar,45.98333333,-48.33333333,1954,1954,May,5/17/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, possible berg."
IOT,1,2484,2484,N,Ship,Canberra,Radar,46.23333333,-48.1,1954,1954,May,5/17/54,,Unidentified,,,,,,,,,1,,,,,,,,,,,,,"Radar target, possible berg."
IOT,1,2485,1536,Y,Ship,Wilheims,Visual,46.93333333,-51.06666667,1954,1954,May,5/17/54,,Large,,,,,,1,,,,,,,,,,,,,,,,
IOT,1,2486.1,1361,Y,Ship,Poseidon,Visual,46.61666667,-48.4,1954,1954,May,5/17/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2486.2,1492,Y,Ship,Poseidon,Visual,46.61666667,-48.4,1954,1954,May,5/17/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,2487,2419,Y,Ship,Prins Philips Willem,Visual,45.31666667,-53.28333333,1954,1954,May,5/17/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2488,1514,Y,Ship,Torsholm,Visual,45.95,-50.41666667,1954,1954,May,5/17/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2489,1964,Y,Ship,Torsholm,Visual,46.21666667,-51.8,1954,1954,May,5/17/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2490,1942,Y,Ship,Torsholm,Visual,46.53333333,-49.25,1954,1954,May,5/17/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2491,1520,Y,Ship,Unknown,Visual,44.61666667,-48.93333333,1954,1954,May,5/17/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2492,2117,Y,Ship,Ophelia,Visual,47.33333333,-49,1954,1954,May,5/17/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2493,2351,Y,Ship,Prins Philips Willem,Visual,45.61666667,-52.65,1954,1954,May,5/17/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2494,1514,Y,Ship,Poseidon,Visual,46.53333333,-49.13333333,1954,1954,May,5/17/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2495,1834,Y,Ship,Torsholm,Visual,46.11666667,-53.18333333,1954,1954,May,5/17/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2496,2496,N,Ship,Torsholm,Visual,46,-52.88333333,1954,1954,May,5/17/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,2497,2362,Y,Ship,Wilheims,Visual,47.31666667,-49.65,1954,1954,May,5/17/54,,Large,,,,,,1,,,,,,,,,,,,,,,,
IOT,1,2498.1,1955,Y,Ship,Comandante Teneriro,Visual,46.73333333,-49.83333333,1954,1954,May,5/17/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2498.2,1573,Y,Ship,Comandante Teneriro,Visual,46.73333333,-49.83333333,1954,1954,May,5/17/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2499,2391,Y,Ship,Comandante Teneriro,Visual,46.76666667,-49.8,1954,1954,May,5/17/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2500,2125,Y,Ship,Andria,Visual,44.88333333,-45.36666667,1954,1954,May,5/17/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2501,2166,Y,Ship,Wabana,Visual,46.38333333,-53.68333333,1954,1954,May,5/17/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2502,2502,N,Ship,Wabana,Visual,46.4,-53.85,1954,1954,May,5/17/54,,Growler,,5,,,,,,,,,,,,,,,,,,,,5 small growlers.
IOT,1,2503,2503,N,Ship,Wabana,Visual,46.43333333,-53.65,1954,1954,May,5/17/54,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,2504,2220,Y,Ship,Prins Alexander,Visual,45.96666667,-52.25,1954,1954,May,5/17/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2505.1,2505.1,N,Aircraft,USN,Visual,60.5,-53.5,1954,1954,May,5/17/54,,Large,,,,,,1,,,,,,,,,,,,,,,,
IOT,1,2505.2,2505.2,N,Aircraft,USN,Visual,60.5,-53.5,1954,1954,May,5/17/54,,Small,,,,6,,,,,,,,,,,,,,,,,,
IOT,1,2506,2506,N,Aircraft,Unknown,Visual,49.33333333,-53,1954,1954,May,5/17/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2507,2507,N,Aircraft,Unknown,Visual,49.66666667,-53.33333333,1954,1954,May,5/17/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2508,2030,Y,Ship,Torsholm,Visual,46.13333333,-53.98333333,1954,1954,May,5/17/54,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,2509,1574,Y,Ship,Poseidon,Visual,46.08333333,-50.36666667,1954,1954,May,5/17/54,,Large,,,,,,1,,,,,,,,,,,,,,,,
