data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,# Bergs,# Growlers,# Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments
IOT,1,278,278,N,Aircraft,Ice Patrol,Visual,47.91666667,-52.45,1955,1955,April,4/5/55,,Small,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,279,279,N,Aircraft,Ice Patrol,Visual,47.98333333,-52.36666667,1955,1955,April,4/5/55,,Small,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,280,280,N,Aircraft,Ice Patrol,Visual,48.08333333,-52.1,1955,1955,April,4/5/55,,Small,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,281,281,N,Aircraft,Ice Patrol,Visual,48.18333333,-52.13333333,1955,1955,April,4/5/55,,Small,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,282,282,N,Ship,Hydro,Visual,48.95,-51.11666667,1955,1955,April,4/5/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,283,283,N,Ship,Hydro,Visual,49.35,-51.5,1955,1955,April,4/5/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,284,284,N,Ship,Hydro,Visual,49.66666667,-52.41666667,1955,1955,April,4/5/55,,Berg,3,,,,,,,,,,,,,,,,,,,,,
IOT,1,285,285,N,Ship,Hydro,Visual,50.11666667,-54.16666667,1955,1955,April,4/5/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,286,286,N,Ship,Hydro,Visual,50.15,-53.71666667,1955,1955,April,4/5/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,287,287,N,Ship,Hydro,Visual,50.16666667,-53.08333333,1955,1955,April,4/5/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,288,288,N,Ship,Hydro,Visual,50.41666667,-54.91666667,1955,1955,April,4/5/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,289,289,N,Ship,Hydro,Visual,51,-55.33333333,1955,1955,April,4/5/55,,Berg,3,,,,,,,,,,,,,,,,,,,,,
IOT,1,290,290,N,Ship,Hydro,Visual,51.9,-54.78333333,1955,1955,April,4/5/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,291,291,N,Ship,Hydro,Visual,52.16666667,-54.96666667,1955,1955,April,4/5/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,292,292,N,Ship,Hydro,Visual,52.2,-55.33333333,1955,1955,April,4/5/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,293,293,N,Ship,Hydro,Visual,52.41666667,-54.08333333,1955,1955,April,4/5/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,294,294,N,Ship,Hydro,Visual,52.53333333,-54.75,1955,1955,April,4/5/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,295,295,N,Ship,Hydro,Visual,52.66666667,-55.5,1955,1955,April,4/5/55,,Berg,3,,,,,,,,,,,,,,,,,,,,,
IOT,1,296,296,N,Ship,Hydro,Visual,52.75,-54.75,1955,1955,April,4/5/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,297,297,N,Ship,Hydro,Visual,54.21666667,-54.46666667,1955,1955,April,4/5/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,298,298,N,Ship,Hydro,Visual,54.45,-55.08333333,1955,1955,April,4/5/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,299,299,N,Ship,Hydro,Visual,54.46666667,-54.61666667,1955,1955,April,4/5/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,300,300,N,Ship,Hydro,Visual,54.68333333,-56.58333333,1955,1955,April,4/5/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,301,301,N,Ship,Hydro,Visual,55.28333333,-55.58333333,1955,1955,April,4/5/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,302,302,N,Ship,Hydro,Visual,55.33333333,-58.33333333,1955,1955,April,4/5/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,303,303,N,Ship,Hydro,Visual,55.41666667,-57.53333333,1955,1955,April,4/5/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,304,304,N,Ship,Hydro,Visual,55.65,-57.41666667,1955,1955,April,4/5/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,305,305,N,Ship,Hydro,Visual,46.38333333,-51.98333333,1955,1955,April,4/5/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,306,306,N,Ship,Hydro,Visual,46.56666667,-51.71666667,1955,1955,April,4/5/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,307,307,N,Ship,Hydro,Visual,47.01666667,-51.71666667,1955,1955,April,4/5/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,308,308,N,Ship,Irmingard,Visual,47.13333333,-49.96666667,1955,1955,April,4/5/55,,Growler,,2,,,,,,,,,,,,,,,,,,,,
IOT,1,320,246,Y,Aircraft,Ice Patrol,Visual,46.9,-52.78333333,1955,1955,April,4/6/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,321,248,Y,Aircraft,Ice Patrol,Visual,47.15,-52.81666667,1955,1955,April,4/6/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,322,251,Y,Aircraft,Ice Patrol,Visual,47.53333333,-52.4,1955,1955,April,4/6/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,323,323,N,Aircraft,Ice Patrol,Visual,47.58333333,-53.06666667,1955,1955,April,4/6/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,324,276,Y,Aircraft,Ice Patrol,Visual,47.6,-52.43333333,1955,1955,April,4/6/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,325,277,Y,Aircraft,Ice Patrol,Visual,47.6,-52.5,1955,1955,April,4/6/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,326,250,Y,Aircraft,Ice Patrol,Visual,47.61666667,-50.71666667,1955,1955,April,4/6/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,327,327,N,Aircraft,Ice Patrol,Visual,47.78333333,-52.53333333,1955,1955,April,4/6/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,328,328,N,Aircraft,Ice Patrol,Visual,47.85,-52.45,1955,1955,April,4/6/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,329,329,N,Ship,Mormacpine,Radar,45.78333333,-48.56666667,1955,1955,April,4/6/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,Stationary radar target possible berg
IOT,1,330,330,N,Ship,Ogna County,Visual,46.15,-51.35,1955,1955,April,4/6/55,,Growler,,2,,,,,,,,,,,,,,,,,,,,
IOT,1,331,331,N,Ship,Kristina Thorden,Visual,46.16666667,-53.4,1955,1955,April,4/6/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,332,332,N,Ship,Ogna County,Visual,46.2,-52,1955,1955,April,4/6/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,333,33,N,Aircraft,Ice Patrol,Visual,47.05,-52.66666667,1955,1955,April,4/6/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,334,334,N,Aircraft,Ice Patrol,Visual,47.08333333,-52.63333333,1955,1955,April,4/6/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,335,335,N,Aircraft,Ice Patrol,Visual,47.1,-51.3,1955,1955,April,4/6/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,336,336,N,Aircraft,Ice Patrol,Visual,47.23333333,-51.58333333,1955,1955,April,4/6/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,337,337,N,Aircraft,Ice Patrol,Visual,47.3,-52.23333333,1955,1955,April,4/6/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,347,250,Y,Ship,USCGC Duane,Visual,47.55,-50.5,1955,1955,April,4/7/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,348,348,N,Ship,Kristina Thorden,Visual,46.15,-51.45,1955,1955,April,4/7/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,349,349,N,Ship,Kristina Thorden,Visual,46.15,-52.08333333,1955,1955,April,4/7/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,350,350,N,Ship,City of Perth,Visual,46.26666667,-51.13333333,1955,1955,April,4/7/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,351,351,N,Ship,Brangajoekull,Visual,46.36666667,-52.86666667,1955,1955,April,4/7/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,352,352,N,Ship,Ogna County,Visual,46.41666667,-53.31666667,1955,1955,April,4/7/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,355,355,N,Ship,Esbjorn Gorthon,Visual,46.33333333,-55.23333333,1955,1955,April,4/8/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,356,356,N,Ship,Esbjorn Gorthon,Radar,46.46666667,-55.61666667,1955,1955,April,4/8/55,,Growler,,3,,,,,,,,,,,,,,,,,,,,"3 unidentified radar targets, presumable growlers"
IOT,1,363,274,Y,Ship,USNS Sgt. Jonah E. Kelley,Visual,47.33333333,-52.71666667,1955,1955,April,4/10/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,364,364,N,Ship,USNS Sgt. Jonah E. Kelley,Visual,47.2,-52.7,1955,1955,April,4/10/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,365,365,N,Ship,USNS Sgt. Jonah E. Kelley,Visual,47.28333333,-52.66666667,1955,1955,April,4/10/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,366,366,N,Ship,USNS Sgt. Jonah E. Kelley,Visual,46.75,-53,1955,1955,April,4/10/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,367.01,367.01,N,Ship,Newfoundland,Visual,47.56666667,-52.63333333,1955,1955,April,4/10/55,,Growler,,x,,,,,,,,,,,,,,,,,,,,Open pack ice occasional growlers
IOT,0,367.02,367.02,N,Ship,Newfoundland,Visual,47.36666667,-52.6,1955,1955,April,4/10/55,,Growler,,,,,,,,,,,,,,,,,,,,,,
IOT,1,368,368,N,Ship,USNS Sgt. Jonah E. Kelley,Visual,47.56666667,-52.61666667,1955,1955,April,4/10/55,,Growler,,x,,,,,,,,,,,,,,,,,,,,Heavy concentrations field ice with scattered growlers
IOT,1,376,250,Y,Aircraft,Ice Patrol,Visual,47.88333333,-50.5,1955,1955,April,4/11/55,,Medium,,,,,1,,,,,,,,,,,,,,,,,
IOT,1,377,377,N,Ship,Hydro,Visual,47.83333333,-52.71666667,1955,1955,April,4/11/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,378,378,N,Ship,Hydro,Visual,47.96666667,-52.68333333,1955,1955,April,4/11/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,379,379,N,Ship,Hydro,Visual,48.1,-52.71666667,1955,1955,April,4/11/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,380,380,N,Ship,Hydro,Visual,48.11666667,-53.33333333,1955,1955,April,4/11/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,381,381,N,Ship,Hydro,Visual,48.35,-52.83333333,1955,1955,April,4/11/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,382,382,N,Ship,Hydro,Visual,48.5,-52.93333333,1955,1955,April,4/11/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,383,383,N,Aircraft,Ice Patrol,Visual,47.03333333,-52.61666667,1955,1955,April,4/11/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,384,384,N,Aircraft,Ice Patrol,Visual,47.06666667,-52.58333333,1955,1955,April,4/11/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,385,385,N,Aircraft,Ice Patrol,Visual,47.46666667,-50.45,1955,1955,April,4/11/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,386,386,N,Ship,Hydro,Visual,47.56666667,-52.63333333,1955,1955,April,4/11/55,,Growler,,x,,,,,,,,,,,,,,,,,,,,Many growlers outside St. John's Harbour
IOT,1,387,387,N,Ship,Hydro,Visual,47.66666667,-52.63333333,1955,1955,April,4/11/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,388,388,N,Ship,Hydro,Visual,47.83333333,-52.95,1955,1955,April,4/11/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,389,389,N,Ship,Hydro,Visual,47.86666667,-53.58333333,1955,1955,April,4/11/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,390,390,N,Ship,Hydro,Visual,48.11666667,-53.46666667,1955,1955,April,4/11/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,402,274,Y,Aircraft,Ice Patrol,Visual,46.83333333,-52.76666667,1955,1955,April,4/12/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,403,403,N,Aircraft,Ice Patrol,Visual,46.53333333,-53.2,1955,1955,April,4/12/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,404,404,N,Aircraft,Ice Patrol,Visual,46.53333333,-53.13333333,1955,1955,April,4/12/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,405,405,N,Aircraft,Ice Patrol,Visual,46.96666667,-52.28333333,1955,1955,April,4/12/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,406,406,N,Aircraft,Ice Patrol,Visual,47.11666667,-52.6,1955,1955,April,4/12/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,413,377,Y,Ship,USNS Sgt. Jonah E. Kelley,Visual,47.41666667,-52.7,1955,1955,April,4/13/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,414,378,Y,Ship,USNS Sgt. Jonah E. Kelley,Visual,47.48333333,-52.65,1955,1955,April,4/13/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,415,415,N,Ship,USNS Sgt. Jonah E. Kelley,Visual,47.56666667,-52.63333333,1955,1955,April,4/13/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,427,274,Y,Aircraft,Ice Patrol,Visual,46.6,-52.66666667,1955,1955,April,4/14/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,428,251,Y,Aircraft,Ice Patrol,Visual,46.9,-52.35,1955,1955,April,4/14/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,429,377,Y,Aircraft,Ice Patrol,Visual,47.36666667,-52.7,1955,1955,April,4/14/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,430,378,Y,Aircraft,Ice Patrol,Visual,47.46666667,-52.63333333,1955,1955,April,4/14/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,431,415,Y,Aircraft,Ice Patrol,Visual,47.63333333,-52.61666667,1955,1955,April,4/14/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,432,432,N,Aircraft,Ice Patrol,Visual,48.03333333,-52.66666667,1955,1955,April,4/14/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,433,433,N,Aircraft,Ice Patrol,Visual,48.06666667,-52.53333333,1955,1955,April,4/14/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,434,434,N,Aircraft,Ice Patrol,Visual,48.16666667,-52.5,1955,1955,April,4/14/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,435,435,N,Ship,USCGC Mackinac,Visual,46.21666667,-51.83333333,1955,1955,April,4/14/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,440,251,Y,Ship,USNS Col. William J. O'Brien,Visual,46.91666667,-52.81666667,1955,1955,April,4/15/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,Grounded berg
IOT,1,446,446,N,Ship,Vistafjord,Visual,45.4,-47.16666667,1955,1955,April,4/16/55,,Growler,,2,,,,,,,,,,,,,,,,,,,,
IOT,1,447,447,N,Ship,Dundee,Radar,45.75,-51.43333333,1955,1955,April,4/16/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,448,274,Y,Ship,Tidalholm,Visual,46,-53.01666667,1955,1955,April,4/17/55,,Berg,1,,,,,,,,,Tabular,,,,,,,,,,,,
IOT,1,449,449,N,Ship,Arosa Kolm,Visual,46.18333333,-54.36666667,1955,1955,April,4/17/55,,Growler,,3,,,,,,,,,,,,,,,,,,,,
IOT,1,453,453,N,Aircraft,USN,Visual,45.16666667,-52.75,1955,1955,April,4/18/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,454,453,Y,Ship,Olympia,Visual,45.45,-52.61666667,1955,1955,April,4/18/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,455,455,N,Ship,Arosa Kolm,Visual,45.78333333,-52.01666667,1955,1955,April,4/18/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,456,456,N,Ship,Hydro,Visual,48.7,-52.9,1955,1955,April,4/18/55,,Berg,2,,,,,,,,,,,,,,,,,,,,,
IOT,1,457,457,N,Ship,Grootebeer,Visual,45.33333333,-53.91666667,1955,1955,April,4/18/55,,Growler,,4,,,,,,,,,,,,,,,,,,,,4 small growlers
IOT,1,458,458,N,Ship,Arosa Kolm,Visual,45.83333333,-53.41666667,1955,1955,April,4/18/55,,Growler,,x,,,,,,,,,,,,,,,,,,,,Several growlers
IOT,1,459,459,N,Ship,Columbia,Visual,45.91666667,-50.95,1955,1955,April,4/18/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,460,460,N,Ship,USCGC Yakutat,Visual,46.05,-51,1955,1955,April,4/18/55,,Growler,,2,,,,,,,,,,,,,,,,,,,,
IOT,1,461,461,N,Ship,USCGC Yakutat,Visual,46.08333333,-52.73333333,1955,1955,April,4/18/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,462,462,N,Ship,Fort Hamilton,Visual,46.16666667,-54.4,1955,1955,April,4/18/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,463,463,N,Ship,Fort Hamilton,Visual,46.25,-54.16666667,1955,1955,April,4/18/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,464,464,N,Ship,USCGC Yakutat,Visual,46.28333333,-52.73333333,1955,1955,April,4/18/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,465,465,N,Aircraft,Ice Patrol,Visual,46.33333333,-52.96666667,1955,1955,April,4/18/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,466,466,N,Aircraft,Ice Patrol,Visual,46.43333333,-52.85,1955,1955,April,4/18/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,467,467,N,Aircraft,Ice Patrol,Visual,46.5,-53,1955,1955,April,4/18/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,468,468,N,Aircraft,Ice Patrol,Visual,46.58333333,-52.86666667,1955,1955,April,4/18/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,469,469,N,Aircraft,Ice Patrol,Visual,46.66666667,-52.88333333,1955,1955,April,4/18/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,470,470,N,Aircraft,Ice Patrol,Visual,46.91666667,-52.83333333,1955,1955,April,4/18/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,471,471,N,Aircraft,Ice Patrol,Visual,47.25,-52.66666667,1955,1955,April,4/18/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,472,472,N,Aircraft,Ice Patrol,Visual,47.38333333,-52.66666667,1955,1955,April,4/18/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,482,453,Y,Aircraft,Ice Patrol,Visual,45.25,-52.36666667,1955,1955,April,4/19/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,483,453,Y,Ship,Manchester Spinner,Visual,45.33333333,-52.3,1955,1955,April,4/19/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,484,484,N,Aircraft,Ice Patrol,Visual,45.78333333,-53.21666667,1955,1955,April,4/19/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,485,485,N,Ship,Monsun,Visual,46.06666667,-51.08333333,1955,1955,April,4/19/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,486,251,Y,Aircraft,Ice Patrol,Visual,46.75,-52.88333333,1955,1955,April,4/19/55,,Medium,,,,,1,,,,,,,,,,,,,,,,,
IOT,1,487,487,N,Aircraft,Ice Patrol,Visual,47.06666667,-52.7,1955,1955,April,4/19/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,488,377,Y,Ship,Fort Hamilton,Visual,47.21666667,-52.71666667,1955,1955,April,4/19/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,489,377,Y,Aircraft,Ice Patrol,Visual,47.45,-52.66666667,1955,1955,April,4/19/55,,Small,,,,1,,,,,,,,,,,,,,,,,,
IOT,1,490,490,N,Ship,Marengo,Radar,45.41666667,-52.25,1955,1955,April,4/19/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,491,491,N,Ship,Torsholm,Visual,45.43333333,-54.18333333,1955,1955,April,4/19/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,492,492,N,Ship,Monsun,Visual,46.06666667,-50.68333333,1955,1955,April,4/19/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,493,493,N,Ship,Marengo,Radar,45.83333333,-50.8,1955,1955,April,4/19/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,502,453,Y,Ship,Trolleholm,Visual,45.15,-52,1955,1955,April,4/20/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,503,503,N,Ship,Trolleholm,Visual,45.88333333,-50.41666667,1955,1955,April,4/20/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,504,504,N,Ship,Empress of Scotland,Visual,46.13333333,-53.01666667,1955,1955,April,4/20/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,505,505,N,Ship,Empress of Scotland,Visual,46.15,-52.98333333,1955,1955,April,4/20/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,506,506,N,Ship,Empress of Scotland,Visual,46.16666667,-52.9,1955,1955,April,4/20/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,507,507,N,Ship,L'Aventure,Visual,46.16666667,-54.33333333,1955,1955,April,4/20/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,508,508,N,Ship,Empress of Scotland,Visual,46.23333333,-53.45,1955,1955,April,4/20/55,,Growler,,,,,,,,,,,,,,,,,,,,,,
IOT,1,515,515,N,Ship,Tramontana,Visual,45.83333333,-53.88333333,1955,1955,April,4/21/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,516,485,Y,Ship,St. Cerque,Visual,45.93333333,-50.4,1955,1955,April,4/21/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,517,251,Y,Ship,Newfoundland,Visual,46.83333333,-52.73333333,1955,1955,April,4/21/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,518,487,Y,Ship,Newfoundland,Visual,46.93333333,-52.83333333,1955,1955,April,4/21/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,519,519,N,Ship,Invicta,Visual,45.63333333,-52.68333333,1955,1955,April,4/21/55,,Growler,,x,,,,,,,,,,,,,,,,,,,,Scattered growlers
IOT,1,520,520,N,Ship,Ogna County,Visual,45.86666667,-52.81666667,1955,1955,April,4/21/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,521,521,N,Ship,St. Michael,Visual,46.33333333,-52.23333333,1955,1955,April,4/21/55,,Growler,,x,,,,,,,,,,,,,,,,,,,,Scattered growlers
IOT,1,522,522,N,Ship,St. Michael,Visual,46.35,-52.41666667,1955,1955,April,4/21/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,523,523,N,Ship,Newfoundland,Visual,46.61666667,-52.95,1955,1955,April,4/21/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,524,524,N,Ship,Newfoundland,Visual,46.9,-52.81666667,1955,1955,April,4/21/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,527,485,Y,Ship,Ogna County,Visual,45.63333333,-50.06666667,1955,1955,April,4/22/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,528,251,Y,Ship,Nova Scotia,Visual,46.85,-52.81666667,1955,1955,April,4/22/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,529,251,Y,Ship,North Britain,Radar,46.86666667,-52.83333333,1955,1955,April,4/22/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,530,251,Y,Ship,Newfoundland,Visual,46.86666667,-52.85,1955,1955,April,4/22/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,531,251,Y,Ship,Fort Hamilton,Visual,46.88333333,-52.83333333,1955,1955,April,4/22/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,532,487,Y,Ship,Nova Scotia,Visual,46.88333333,-52.8,1955,1955,April,4/22/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,533,487,Y,Ship,Fort Hamilton,Visual,46.9,-52.81666667,1955,1955,April,4/22/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,534,487,Y,Ship,North Britain,Radar,46.9,-52.81666667,1955,1955,April,4/22/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,535,487,Y,Ship,Newfoundland,Visual,46.9,-52.83333333,1955,1955,April,4/22/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,536,250,Y,Ship,Capetan Ilias,Visual,47.16666667,-50.18333333,1955,1955,April,4/22/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,537,250,Y,Aircraft,Ice Patrol,Visual,47.16666667,-50.16666667,1955,1955,April,4/22/55,,Berg,1,,,,,,,,,,,,,,,,,,,,,
IOT,1,539,539,N,Ship,Lyngenfjord,Visual,45.4,-52.25,1955,1955,April,4/22/55,,Growler,,x,,,,,,,,,,,,,,,,,,,,Scattered growlers and heavy pieces field ice
IOT,1,540.01,540.01,N,Ship,Lyngenfjord,Visual,45.43333333,-52.2,1955,1955,April,4/22/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,Many growlers
IOT,0,540.02,540.02,N,Ship,Lyngenfjord,Visual,45.43333333,-51.8,1955,1955,April,4/22/55,,Growler,,,,,,,,,,,,,,,,,,,,,,
IOT,1,541,541,N,Ship,Ogna County,Visual,45.63333333,-50.06666667,1955,1955,April,4/22/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
IOT,1,542,542,N,Ship,Stavengerfjord,Visual,45.83333333,-52.43333333,1955,1955,April,4/22/55,,Growler,,1,,,,,,,,,,,,,,,,,,,,
